Feature,Value
major_전자학,2.011378554638331e-05
bef_job_박물관 학예사,1.99614874729627e-05
able_job_관광안내원,1.979903400371643e-05
able_job_조리사,1.973312945818834e-05
major_제화패션산업학과,1.968389615348198e-05
major_원예,1.9607020497974358e-05
able_job_엔지니어,1.945001705449686e-05
major_피아노,1.9434631424084206e-05
major_용접,1.940349171030396e-05
bef_job_의류판매업,1.9394696455520724e-05
major_국제통상학,1.9394598970464638e-05
major_전자계산,1.9393309277648815e-05
major_전자통신과,1.9317642807097432e-05
bef_job_자영업식당,1.931049741209959e-05
able_job_경비원,1.929635383101189e-05
major_관광경영학,1.9251505820355025e-05
bef_job_사업,1.9233350238208417e-05
major_인문학,1.9214284385795735e-05
bef_job_산업기계부품 조립원,1.913732289420556e-05
bef_job_대학원생,1.9113231279867387e-05
major_산업설비과,1.9108480710126677e-05
bef_job_디자이너,1.9036321594628035e-05
major_미용학,1.9025544171807873e-05
major_태권도,1.8992296336125493e-05
major_금융학,1.8990145667968254e-05
major_정보통신공학과,1.8961903574630177e-05
major_항공서비스,1.8920288835387674e-05
bef_job_자동차 부품 조립원,1.8773447190156377e-05
major_관광경영,1.876257461704358e-05
bef_job_대학교 조교,1.8731048525509573e-05
major_신문방송,1.8720998428915435e-05
bef_job_인테리어,1.8674901677634566e-05
bef_job_중장비기사,1.864355414950454e-05
bef_job_건설현장 일용직,1.8625973640222284e-05
major_정보통계학과,1.861074149217668e-05
bef_job_보험 영업,1.8534104882004522e-05
able_job_어린이집 운영,1.850339800913702e-05
major_미디어영상학과,1.8400812686133108e-05
major_동물자원학과,1.8353393285402873e-05
major_국문학,1.832316202777285e-05
major_방사선학과,1.8317209778181775e-05
bef_job_경리,1.8310745461073766e-05
bef_job_미술교사,1.8257882064276998e-05
major_해상운송시스템,1.8127883679154727e-05
bef_job_화공약품 생산 기계조작원,1.8108384719804272e-05
bef_job_대리운전,1.808817689280751e-05
major_전자기계,1.807152590159017e-05
major_시각디자인학과,1.804790115205012e-05
major_심리학과,1.7985882253854105e-05
major_조선학과,1.7971925430156705e-05
major_외식조리학,1.7969485701039443e-05
major_철도전기제어과,1.7939633652694618e-05
major_신소재응용화학,1.7805585084868924e-05
major_해양공학,1.7786702611097482e-05
major_멀티미디어학과,1.7773375962647855e-05
bef_job_시멘트공,1.7769702164703665e-05
major_동양학과,1.775942591627701e-05
major_중국어,1.775602488738918e-05
major_연극학과,1.77261843365418e-05
major_회계,1.7683013278815584e-05
bef_job_판매,1.7630278055486004e-05
bef_job_배달원,1.7572186917324575e-05
major_미용과,1.74998397726375e-05
major_상고졸업,1.7474168757039944e-05
bef_job_대학강사,1.740021738515689e-05
bef_job_조명기구 납품원,1.73927803108854e-05
major_음향제작과,1.7336287057279224e-05
bef_job_영업사원,1.729523371870459e-05
major_실무영어,1.7224190224203007e-05
major_기계설비,1.722230450941761e-05
able_job_간호조무사,1.7205510235147297e-05
able_job_건설 자영업,1.715319075382816e-05
bef_job_옷가게 운영,1.711454105817894e-05
major_영어영문,1.7021187572265857e-05
major_전자기계과,1.7018749977907514e-05
major_문예창작학,1.6982745472925155e-05
able_job_택배업,1.6913528725643927e-05
major_수의학과,1.6887441613933704e-05
bef_job_회사 사무원,1.6877962870891598e-05
bef_job_카페매니저,1.685235474330864e-05
major_안과,1.684446568274664e-05
major_환경과학,1.6841989155221568e-05
bef_job_학습지교사,1.6810315457728e-05
bef_job_총무사무원,1.6778099088887775e-05
bef_job_엔지니어,1.6768775432735786e-05
able_job_자영업-음식점,1.6761794174599592e-05
major_농업과,1.6706050695123503e-05
bef_job_슈퍼운영,1.6648425413907515e-05
major_언론정보학,1.663635151192746e-05
bef_job_품질관리 사무원,1.6534817860656774e-05
bef_job_요식업,1.6336905780642034e-05
bef_job_선박조립원,1.6307796789513368e-05
major_정보보안학,1.6301895621027396e-05
bef_job_목공,1.626114433862303e-05
major_화학공업,1.622684554216297e-05
able_job_창업,1.616611736408279e-05
major_보건행정,1.6142681082095438e-05
major_철도학,1.6097348814586446e-05
major_농업,1.605183464235932e-05
bef_job_상업,1.5950889820035087e-05
bef_job_고객상담원,1.5941789054102705e-05
major_컴퓨터학과,1.5835986706395538e-05
major_식품영양,1.5799829070126078e-05
major_도예,1.578386213681999e-05
major_공예과,1.5692225112692594e-05
major_실내건축학,1.567541136827366e-05
major_서양화,1.567305585262032e-05
bef_job_회사원(내근사무직),1.5638276796853255e-05
major_원자력공학,1.5596077508433338e-05
major_의과,1.5586796274718765e-05
major_마케팅학과,1.5585084904058126e-05
major_항공운항학,1.5583172511705533e-05
able_job_체육 지도자,1.5575406159935155e-05
major_회계원리과,1.5540701452050013e-05
major_농업학,1.5469240753584004e-05
major_지휘과,1.5451301984321035e-05
able_job_떡집,1.543858368149044e-05
major_금속공예과,1.542231221322307e-05
major_식품생명공학과,1.5338709548131013e-05
major_호텔관광학과,1.5326008460216355e-05
major_전자통신학,1.5309967075499886e-05
bef_job_병동 간호사,1.5304037505513653e-05
major_예체능교육학과,1.528382499791181e-05
bef_job_서비스업(전기용품판매서비스),1.5186275510778606e-05
major_공법학,1.5158029654024036e-05
major_패키지디자인,1.514520078216153e-05
bef_job_인쇄기계 조작원,1.5125513070265132e-05
major_광고과,1.5111983382885318e-05
major_작업치료,1.5104508024100653e-05
major_세무회계학,1.5095857162471981e-05
major_환경공업과,1.5095583434420615e-05
major_애완동물학과,1.5081740812021423e-05
major_자유전공학부,1.5012658236278644e-05
major_광고홍보학,1.4968460423700874e-05
bef_job_정비사,1.4951504723690459e-05
bef_job_프로그래머,1.4909680299721991e-05
major_어업,1.4905558992969413e-05
major_무역유통학,1.4826048521198459e-05
major_국문학과,1.4753373882854873e-05
bef_job_리사무장,1.467124395172262e-05
major_세무학,1.4671049119777446e-05
bef_job_게임 기획,1.4631331366286923e-05
bef_job_석공,1.4502832190782456e-05
able_job_시설물 유지 보수 업체,1.4492379736592532e-05
bef_job_미용실 운영,1.4482598086060806e-05
major_역사학,1.4404298178096912e-05
major_동양화과,1.4184235222517569e-05
major_건설환경공학,1.4167382911980225e-05
major_경영정보학,1.4152771944437694e-05
major_사학과,1.4115613689326834e-05
bef_job_여행사 직원,1.4111031912566224e-05
major_전자통신,1.409573963044372e-05
able_job_대학 교수,1.4060534538658343e-05
bef_job_트럭운전사,1.4047019517032063e-05
major_관광컨텐츠과,1.4025554410793548e-05
able_job_슈퍼운영,1.4021441939224086e-05
major_전기전자공학,1.3921139447169817e-05
bef_job_토목기사,1.3911575298696906e-05
bef_job_어부,1.3911406625790025e-05
major_금형설계,1.3899833108446557e-05
major_목조건축학과,1.3887556070376891e-05
major_게임프로그램,1.3877316422547597e-05
major_전자물리과,1.3854652382689226e-05
major_컴퓨터정보과,1.384714050520887e-05
major_정보미디어학,1.3824461867272963e-05
able_job_물리치료사,1.3818178504252468e-05
major_상담심리,1.3813174508838806e-05
major_사회체육학과,1.3799588191765228e-05
major_메카트로닉스과,1.3798417161517663e-05
bef_job_망고식스,1.3786656131578248e-05
bef_job_보육교사,1.3761573099938919e-05
bef_job_음식점 서빙,1.3758275844260336e-05
able_job_금속관련업,1.3748515860321903e-05
major_호텔경영,1.3745005118106532e-05
major_체육,1.369322693651497e-05
bef_job_자영업(과일가게),1.3660559858849496e-05
major_언론과,1.3658666509296773e-05
able_job_대학교강사,1.3651704370711509e-05
bef_job_서비스,1.3645575926491528e-05
bef_job_정보통신 서비스업 재직 경험,1.3634441198154378e-05
able_job_직업상담사,1.3621612083504617e-05
major_1,1.3605871215185724e-05
bef_job_영양사,1.3597730774144504e-05
major_무역실무,1.3589539665195623e-05
bef_job_분식점경영,1.3585567818137583e-05
major_지구환경학,1.3565309774916623e-05
major_뮤지컬연극,1.3561705699632948e-05
major_분자생물학,1.355911859881317e-05
bef_job_설계 사무소,1.3531880614540747e-05
major_경제통상학과,1.3525540647316001e-05
able_job_학교교육(코딩 전문가 등) 시스템 테스트(개발된 시스템 테스트),1.3520961501735665e-05
bef_job_선원(갑판원),1.3519225342101738e-05
major_금속공학과,1.350499447885318e-05
major_문화관광과,1.3491614821837413e-05
able_job_철도 운행 안전 관리자,1.3487143049534417e-05
major_금속조형디자인,1.3483994523473113e-05
able_job_한지공예가,1.3465878677763315e-05
bef_job_중학교 교사,1.3465056524944033e-05
major_생활체육학과,1.3454139303349953e-05
major_관광중국어통역,1.3452185965680303e-05
able_job_정치학강사,1.3441445268399746e-05
major_기계공고,1.3420724699701938e-05
able_job_평생교육사,1.3412126199755374e-05
major_자연계,1.3399089142337895e-05
major_치과기공,1.3384212669039515e-05
able_job_CS강사,1.3383043466539108e-05
able_job_재무회계팀,1.334344748127435e-05
able_job_병원 미화부,1.3325276762468229e-05
bef_job_동종업계 직원,1.3289117766953705e-05
major_임학과,1.3266797189051294e-05
bef_job_백화점의류판매원,1.3230735020590523e-05
major_금속설비,1.3223888377054141e-05
bef_job_국립무용단 수석 단원,1.3213192843666519e-05
major_아동학,1.31880936917737e-05
bef_job_반도체,1.3169316634508932e-05
bef_job_웹엔지니어,1.3151471228854948e-05
major_정보산업공학과,1.3106519516883395e-05
major_섬유공학,1.3098215482936913e-05
bef_job_지하철청소,1.3058714582475302e-05
bef_job_레지던트,1.3052075008251964e-05
able_job_개인과외,1.3027354789032555e-05
major_보건복지학부,1.2880561145694934e-05
major_공연예술,1.2863885640393349e-05
major_항공운항과,1.2855193986368789e-05
major_금형,1.2838657813753663e-05
bef_job_가방공장 대표,1.2816671922151538e-05
major_융합보안학과,1.2787376213205015e-05
bef_job_QA,1.275268128442696e-05
bef_job_학원강사 공부방,1.2740015019754737e-05
major_공고 기계과,1.2704161318948673e-05
major_호텔경영과,1.2689522904614846e-05
major_미디어영상,1.268800853719523e-05
bef_job_전기부품 제조원,1.2680063202016424e-05
major_미생물학,1.2635340042747197e-05
bef_job_선수,1.2609394989090895e-05
bef_job_기상캐스터,1.2600841474857606e-05
major_무용학,1.2597089448315354e-05
able_job_병원사무원,1.256570237490608e-05
bef_job_전자회사,1.2565487015976174e-05
major_레크레이션과,1.2561052957611633e-05
able_job_웹디자이너,1.2551554078470817e-05
able_job_엔지니어링(용역사) 또는 건설회사,1.2548795282122396e-05
major_항공시스템공학,1.2512191020751952e-05
major_산림자원학과,1.248535445061791e-05
major_광고홍보학과,1.2464157234602011e-05
major_호텔조리학과,1.24633626613453e-05
major_아동심리학,1.2458923273470594e-05
major_메카트로닉스공학,1.2455841242995562e-05
bef_job_보험 보상 업무,1.243877576793006e-05
bef_job_컴퓨터회사의 개발팀,1.2407282174786394e-05
bef_job_학원선생님,1.2378603798131103e-05
major_조리학과,1.237361452714538e-05
able_job_매장 판매원,1.2344282711238184e-05
major_미술,1.2341926461816246e-05
bef_job_플라스틱 기계 조립원,1.233872157752988e-05
bef_job_학습지 교사,1.2332563738441585e-05
major_컴퓨터보안,1.2329348075507e-05
major_농화학,1.2299515564233689e-05
major_건설,1.2283411999631378e-05
bef_job_옷가게 점원,1.2273916909275908e-05
able_job_타 시립합청단 또는 사서단체 등,1.2269933164741899e-05
major_행정과,1.2268457620749009e-05
bef_job_어린이집교사,1.2252963392156688e-05
major_전기전자,1.2251827905827976e-05
able_job_일본어 강사,1.224603069753786e-05
major_전기통신,1.2241849478268784e-05
major_건축디자인과,1.2240740456140546e-05
able_job_일반회사 경리업무,1.2236183920287489e-05
major_도예과,1.2227072482443221e-05
major_기계공과,1.2222946610432654e-05
able_job_광고회사,1.221918344300833e-05
bef_job_초등교사,1.220905060811077e-05
major_디자인학과,1.218011783342974e-05
bef_job_식당(한식점) 운영,1.217177966170237e-05
bef_job_직업 군인,1.2158388317789698e-05
able_job_방과후 교사,1.2138469595119663e-05
bef_job_대기업 사무직,1.2136466040317364e-05
able_job_개인병원 개원,1.213606112211708e-05
major_법학(노동법),1.2118550872449629e-05
bef_job_가구공장에서 일함,1.2111196267156078e-05
major_해사법학과,1.2074371678608748e-05
bef_job_웹디자이너,1.2042722355802326e-05
bef_job_일반 기계 조립원,1.2042212183690707e-05
major_일반계,1.2041863264009173e-05
bef_job_제과제빵,1.203020180387698e-05
bef_job_법원공무원,1.2027790779587904e-05
able_job_유사 업무 외에는 활용하기 힘들것으로 예상됨,1.1991601266479415e-05
major_멀티미디어디자인학과,1.1985899541798188e-05
bef_job_영사기사,1.196297775033954e-05
bef_job_사무경리 총무,1.1959716918280994e-05
major_교통융합 물류관리,1.1952000550599852e-05
major_기계설비과,1.1935664068854925e-05
major_식품가공학과,1.1934271650833734e-05
major_전자기기,1.1930366368747962e-05
bef_job_회계사무원,1.1928449378897002e-05
able_job_스튜디오 개업,1.1919042455322023e-05
major_음악교육,1.1915589571980216e-05
major_맹학교(고등하교),1.1910584519918735e-05
major_법,1.1906348467471395e-05
bef_job_카메라 맨,1.1882377311693356e-05
bef_job_일 식 중 회사에서 근무,1.1875591020866097e-05
bef_job_반도체 장비 조립,1.1859962663036907e-05
major_작곡,1.1824582196389013e-05
major_인터넷정보통신과,1.1820084299523742e-05
major_지리학,1.1810492086462046e-05
able_job_여행사 창업,1.1809385857142717e-05
bef_job_농업인,1.1803732906967326e-05
major_메이크업학과,1.1798620361757696e-05
able_job_방송국,1.1798292453172281e-05
bef_job_자영업(식당운영),1.1791224442255396e-05
bef_job_기간제 교사,1.1785754982916418e-05
able_job_식물원,1.1775948842525017e-05
bef_job_자영업(슈퍼),1.1775011490869954e-05
bef_job_개인과외교습소운영,1.17726681117323e-05
major_컴퓨터디자인과,1.1763650213243825e-05
able_job_은행업무,1.1755946544794823e-05
able_job_키즈수영장운영,1.1753323216517772e-05
major_극작과,1.1752046375320973e-05
major_에너지 공학,1.1748424789380952e-05
bef_job_정육점,1.1745621818824067e-05
bef_job_해외영업,1.1712208929980906e-05
able_job_관련분야 선생님,1.1712208929980905e-05
able_job_화물차기사,1.1699050501065541e-05
major_농업고,1.1683610691504874e-05
bef_job_쥬얼리 shop 판매원,1.1682509682804773e-05
major_보건학,1.16659830396451e-05
bef_job_횟집경영,1.1613101290128678e-05
bef_job_화학회사자재관리사무원,1.1599738614978445e-05
bef_job_농사,1.1580304463612222e-05
bef_job_웹프로그래머,1.15761487320502e-05
bef_job_웨딩플래너,1.1561099546030105e-05
bef_job_총무 사무원,1.1545247850751711e-05
major_컴퓨터정보,1.154118583673174e-05
major_자동차학과,1.1516253034776544e-05
able_job_보석디자인,1.1466969532199954e-05
bef_job_데이터분석,1.1443469566018029e-05
bef_job_여성의류 판매,1.143051285239625e-05
major_공연예술학,1.142733814814489e-05
able_job_영어강사,1.1425747053797073e-05
able_job_의학대학교 교수,1.1416083919619711e-05
able_job_자영업자,1.140147685632836e-05
major_유기나노시스템공학과,1.1397863352996846e-05
major_의상디자인과,1.1395865128246246e-05
able_job_의대교수,1.1394913977098006e-05
major_영어영문과,1.1379449092434431e-05
major_기계 설계,1.137827964533368e-05
major_정보미디어과,1.1375817097225966e-05
major_식품생명공학,1.1371671333366695e-05
bef_job_이수치과과장,1.1370216027986166e-05
able_job_스포츠 마사지사,1.1368948856424774e-05
bef_job_철도 신호 설비 유지 보수,1.1348661182953382e-05
bef_job_마케터,1.1302053915419028e-05
bef_job_사무직회사원,1.1294899969151075e-05
bef_job_단순노무업무,1.1289216978305948e-05
able_job_모델강사,1.1284209054925834e-05
bef_job_미술학원강사,1.1264935965241206e-05
major_정보처리학과,1.1251884053559373e-05
bef_job_신발제조조립원,1.1232900507158706e-05
major_중국어문학과,1.118925148206056e-05
bef_job_선원,1.1180753952751307e-05
bef_job_선박항해사,1.116506582859802e-05
able_job_다른업종 기계조작,1.1152646043896522e-05
able_job_기계 정비원,1.114695444640563e-05
bef_job_이불소매업,1.1146236093279058e-05
major_자동제어,1.11330818149156e-05
able_job_보석감정사,1.110365790331274e-05
able_job_외래교수,1.1085433123297117e-05
able_job_웨딩플래너,1.1073693811070264e-05
major_설서,1.105887482640374e-05
able_job_개인병원운영,1.103775724455168e-05
major_멀티미디어,1.102575559850072e-05
able_job_보험대리인,1.0988455873635654e-05
bef_job_생산직 사원,1.0975015176557147e-05
major_애니메이션과,1.0965723068691558e-05
major_멀티미디어학,1.092450027680578e-05
major_스포츠 산업레져학,1.0912804193490146e-05
major_메카트로닉스,1.086489584901175e-05
bef_job_영업서비스직,1.0855583135638049e-05
major_실용예술학과,1.0845521010933346e-05
able_job_음식점,1.0818401519987312e-05
bef_job_도배공,1.0812343694277436e-05
able_job_게임 앱 개발,1.0809709713731299e-05
bef_job_전기배선공,1.0806312633345039e-05
able_job_커피숍 운영,1.0795596180288625e-05
bef_job_전기관련 기술직,1.0785652204776223e-05
major_지구시스템공학과,1.0776007661042529e-05
able_job_연구소 토양정화전문업체 등,1.0769389390265887e-05
bef_job_마트 판매,1.0764077730887215e-05
bef_job_총무직원,1.0764077730887213e-05
bef_job_초등학교 방과후 교사,1.0762545521451057e-05
bef_job_아동체육의 지도자,1.0705408038659112e-05
bef_job_녹음기사,1.0701161621256813e-05
bef_job_제약회사 근무(사무직),1.069543079164911e-05
bef_job_대학전임강사,1.0687682539863464e-05
major_초등특수교육,1.0673983816041208e-05
bef_job_건축기사,1.0667016420264076e-05
major_음악,1.0660411258585117e-05
bef_job_자동차 부품 생산업체 개발업무,1.065169968246385e-05
major_간호,1.0627275949764338e-05
able_job_이 직업에서 5년정도 종사시 기술사 시험에 치를 수 있는데 기술사 시험 치른 후 각 교통관련 업체에 종사 가능,1.061704134172295e-05
able_job_기계관련업종,1.0608549760314347e-05
able_job_화학소재분야 연구원,1.060831776005216e-05
able_job_산림법인들에 감리로 근무가능,1.0600080016986708e-05
bef_job_미싱사,1.0585608104023492e-05
major_방송극작가,1.057892561593351e-05
major_문화예술학과,1.0562924737173207e-05
bef_job_수학강사,1.0553522257589809e-05
major_건설환경공학과,1.0542983955275019e-05
bef_job_도배원,1.0542881359486961e-05
able_job_상담직,1.0540988036982814e-05
major_산업미술,1.0536243313659641e-05
major_전문대,1.0524707615264813e-05
able_job_여행사,1.0524361330847568e-05
able_job_법원 조사관. 선행기술 검색,1.0509937737545432e-05
able_job_HR컨설턴트 OR 인사팀 직원,1.0493864084546356e-05
bef_job_군 조종사,1.0493024742543568e-05
major_간호경영과,1.0489987585568842e-05
bef_job_편집디자이너,1.0489803432552042e-05
bef_job_타일공,1.0482294581140396e-05
bef_job_웹디자이너(UIUX),1.0480214837202034e-05
able_job_연출가,1.0466153538183396e-05
major_스포츠청소년지도과,1.0458791319704982e-05
major_뷰티예술학과,1.0454400177846605e-05
bef_job_도료 가공 기계 조작원,1.0450439793884275e-05
major_일어학과,1.0439249330422019e-05
able_job_도시계획 관련 민간기업,1.0429670901788719e-05
bef_job_퀸산부인과과장,1.0414515092381219e-05
bef_job_건축일용직,1.0392332267907007e-05
able_job_엔지니어링,1.0392261574379883e-05
able_job_건설관련일,1.0384251363600411e-05
major_수산학,1.0383799604851714e-05
bef_job_건축가,1.0383476906945918e-05
bef_job_식당업,1.0383059042560346e-05
able_job_영업군,1.0371135656396514e-05
able_job_병원및 시설 간호사,1.0363691419879027e-05
major_기계자동차학과,1.0356788604403405e-05
major_환경생명공학,1.0349466256150605e-05
bef_job_비금속 광물 제조로 기기 운전과 설비관리기계수리등,1.0332276862862592e-05
bef_job_건축설계원,1.0320105380157137e-05
bef_job_생산 물류 제조,1.0310871195622886e-05
major_연예매니지먼트 공연이벤트제작,1.0309930854010403e-05
major_마취,1.0307659702460677e-05
able_job_기술가치 평가 전문가,1.0303597721674286e-05
bef_job_통역사/국제스포츠협회 관리자/테니스선수,1.0297979620408382e-05
bef_job_연구소 소장,1.0296470626266718e-05
major_전자통신학과,1.0292763093092387e-05
bef_job_쇼핑몰 직원,1.028581327154216e-05
bef_job_휴대폰 판매,1.0280560502151841e-05
bef_job_양복,1.0278060897738345e-05
major_만화영상미디어,1.0277682351877658e-05
bef_job_회사원(제조업),1.0272479394701402e-05
bef_job_신발가게,1.026585981376875e-05
bef_job_건설회사 사무원,1.0261439724371577e-05
bef_job_제주회사 사무직(경리),1.0260521955570259e-05
bef_job_총무 및 일반사무,1.0260344748794706e-05
bef_job_전기 용접공,1.026016469152404e-05
major_경제무역학,1.0256570630747806e-05
able_job_기업분석가,1.0251212468189822e-05
bef_job_사상공,1.0232651781721344e-05
bef_job_자영업자,1.0223418000348905e-05
major_컴퓨터시스템공학,1.0220848434996186e-05
major_전자계산기,1.0220489754051887e-05
bef_job_심리사,1.021830472972824e-05
major_수학교육과,1.0199085347791456e-05
bef_job_내선전공,1.0192381522543169e-05
major_항공학,1.0190556288521985e-05
bef_job_설계업무,1.0186184048275686e-05
able_job_클라우드 관련 컨설팅,1.0178002128089976e-05
able_job_식품 관련 기업의 상품 개발 업무 영양상담 업무,1.0174927778795541e-05
bef_job_건축업,1.0173574966539387e-05
major_항공관광과,1.0172655123447558e-05
bef_job_택배원,1.0165554611657787e-05
bef_job_금융업,1.0163284481793524e-05
able_job_항공지상직학원 학교 강사 또는 교수,1.0151398251016066e-05
bef_job_프라스틱 기계 조작원,1.015058107265012e-05
bef_job_카인테리어센터 기술직,1.0143574708648695e-05
major_패션디자인과,1.014354518094407e-05
major_환경안전공학과,1.0132717640480789e-05
bef_job_포장디자인강사,1.013095314026555e-05
major_특성화고,1.012483995412269e-05
able_job_토목관련 진단 및 보수업체,1.0124781584239405e-05
able_job_홈패션 제조,1.0119741875453308e-05
able_job_기계 분야 나 컨설팅,1.0111959615321032e-05
able_job_제빵사,1.0106395448723715e-05
bef_job_의류매장운영,1.01027675459699e-05
major_조경디자인과,1.0100913071732517e-05
major_음악학 지휘과,1.0100720012030932e-05
bef_job_해양경찰,1.010026715477026e-05
major_생명환경화공,1.0099904284128195e-05
major_응용화학과,1.0093143378075073e-05
able_job_측량업,1.0088843857833783e-05
able_job_자동차 정비,1.0085385307437248e-05
major_일본어과,1.0083067086336943e-05
major_미술사학,1.0081938089910308e-05
major_사회복지사,1.0080644069982342e-05
bef_job_태권도 사범,1.0079407361965193e-05
able_job_연구소,1.0077338522751999e-05
major_교육정책학과,1.0070449116104258e-05
bef_job_농업(고추하우스),1.0055695521021947e-05
major_피부미용과,1.0052311740998661e-05
major_산림환경,1.0037930768857527e-05
major_미용,1.0020956154351269e-05
able_job_해외의료마케팅,1.0001176197818854e-05
bef_job_패턴사,9.994376781100651e-06
bef_job_자동차 세일즈,9.980638062433561e-06
bef_job_학교급식 관리자,9.932213655611086e-06
able_job_시공개발원,9.924127108134282e-06
major_경찰행정,9.923573829748648e-06
major_상업계,9.889606327123215e-06
bef_job_PC방 운영업,9.869553258437517e-06
bef_job_기계조작원,9.862216689926998e-06
bef_job_제약회사 영업사원,9.855432470262953e-06
able_job_방화교육안전교육,9.84661377768839e-06
able_job_대학 교원,9.838275572231544e-06
able_job_GAP 인증기관에서 많은 도움이 될것이다_,9.834834495388325e-06
major_방송연예과,9.82162799715732e-06
bef_job_미술강사,9.812369249749792e-06
bef_job_택시운전,9.811248211475375e-06
bef_job_가정주부,9.806862756205364e-06
bef_job_자동차 부품 생산직,9.803423273335331e-06
major_기계설계과,9.784398494271686e-06
able_job_영양교사조리사,9.767684938886815e-06
able_job_가게를 직업 운영,9.756038835605509e-06
able_job_기획 홍보,9.746894959870733e-06
major_의상디자인,9.740527004592897e-06
bef_job_영업사원(구체적으로는거절),9.720405945490996e-06
major_고분자공학과,9.7188603732197e-06
major_도시계획(교통학)과,9.704401684841323e-06
able_job_유지 보수 시설 직원,9.704258876971552e-06
able_job_의료관련 직종 법률사무관련 직종,9.684362242639953e-06
bef_job_제조업 회사의 관리 및 영업관리 구매,9.64947812178012e-06
major_제과제빵과,9.592847615520419e-06
able_job_물류유통업,9.589356994388941e-06
major_문화재보존과,9.576557214944463e-06
major_교대,9.568831793930189e-06
bef_job_건설현장관리원,9.55154725578305e-06
bef_job_해군,9.545664787255497e-06
able_job_독서지도사,9.537084414413024e-06
bef_job_메리야스 제조업 생산직,9.527646004286296e-06
major_용접과,9.481311990936923e-06
bef_job_금융업(대출업무),9.460727549684286e-06
major_문예창작,9.447269083100861e-06
major_증식,9.443285338566852e-06
bef_job_선생님,9.436686888210553e-06
bef_job_공공기관근무,9.429252017564194e-06
able_job_실용음악 강사교수,9.423192583124504e-06
able_job_전기감리,9.421980208083385e-06
major_농업토목공학,9.402650094584932e-06
bef_job_호텔 프론트케샤,9.36126732874536e-06
able_job_요리강사,9.35343092539207e-06
able_job_대학강사,9.33465682134529e-06
able_job_교육사업(학원),9.333096264812712e-06
bef_job_철물점,9.294057971845221e-06
able_job_기업체 전산업무,9.291336046846875e-06
major_수산양식,9.269753104627563e-06
able_job_오케스트라 실무사무직악기보조업무 등,9.264419232974318e-06
major_러시아학,9.255356520332173e-06
able_job_스크린조작원,9.249142917544326e-06
bef_job_커피숍판매알바,9.245759046107949e-06
able_job_선생님 배우,9.242493812831684e-06
bef_job_선반기계조작원,9.241733058787424e-06
bef_job_콘크리트 운반,9.239835783798651e-06
bef_job_방재기사,9.239835783798646e-06
major_의상학,9.223236516287696e-06
bef_job_탁구선수,9.220071775330543e-06
bef_job_승강기 설치,9.20783331211589e-06
major_목조형가구학과,9.202449873556426e-06
able_job_언어치료사,9.202449873556423e-06
major_스포츠신문방송학과,9.19938545468411e-06
bef_job_전기부품 대리점 운영,9.18385906573106e-06
bef_job_카페운영,9.18253115088639e-06
major_지구과학,9.181134136400482e-06
bef_job_자전거점운영,9.16703881103192e-06
bef_job_실내인테리어 작업원,9.164898350946396e-06
major_국제경영,9.163651665920885e-06
major_행정학 경영학과,9.115854107071081e-06
bef_job_건설회사 경리사무원,9.10997252180973e-06
able_job_동일 창업기업 컨설턴트,9.107790284127926e-06
bef_job_웹출판디자인,9.106685774436004e-06
bef_job_타일판매원,9.10634057635659e-06
able_job_보험설게사. 여신심사. 신용평가사,9.089985700942539e-06
major_한국화과,9.08065352400339e-06
able_job_행동치료사,9.07329268234862e-06
able_job_스피치강사,9.07325376912386e-06
bef_job_철근팀,9.073131397144814e-06
bef_job_예약발권과,9.068547360182458e-06
major_언어치료과,9.06169090002151e-06
able_job_코더 및 디자이너,9.057523451852862e-06
major_전자통신공학과,9.053712636796531e-06
able_job_초등보습학원 선생님이나 학습지 선생님,9.04961894688815e-06
able_job_철근공,9.048341861319832e-06
able_job_3D의 다른업계,9.043881218575363e-06
major_자연,9.04328484309804e-06
bef_job_컴퓨터 프로그램 개발,9.038342059800414e-06
able_job_레이저 시공 열처리 용접 생산업체 품질팀,9.014121064225816e-06
major_일본어학,9.009247352579311e-06
bef_job_장사,9.003021207793395e-06
able_job_전기시공감리원,8.994845017162738e-06
bef_job_사무보조,8.991620063731438e-06
bef_job_전기내선설치기사,8.989809958156155e-06
major_연극,8.987940552494503e-06
bef_job_금속가공업체 근무,8.98626952930024e-06
able_job_타 제조업,8.978956031655821e-06
able_job_엔진수리업,8.977698783930077e-06
bef_job_임상병리사,8.976865640637169e-06
bef_job_결혼식장 상담원,8.97354787555736e-06
major_장애유아보육,8.972642492790761e-06
bef_job_경비,8.968267104457521e-06
able_job_보험회사 여심심사원,8.964396846524291e-06
bef_job_영업집,8.96272629896618e-06
bef_job_금속가공 조작원,8.962253511947164e-06
able_job_유튜버,8.95683795968438e-06
major_컴퓨터통신공학,8.946468750422538e-06
major_게임,8.939608753087315e-06
able_job_임대업,8.934724123061253e-06
able_job_기타 정비업 ex)자동차 선박 등,8.919842355331989e-06
major_산업경영정보시스템과,8.910308607729237e-06
bef_job_분식가게운영,8.908973883064853e-06
major_생물학과,8.90433299092823e-06
able_job_용접관련 자영업,8.899915043143474e-06
able_job_인터넷 은행 은행 콜 센터등,8.89761743037115e-06
bef_job_전자부품 생산직,8.88541738335857e-06
major_환경화학공학,8.881819358235565e-06
